Unique_ID,X,Y,NAME,DISTRICT,Hectare,EnvironmentalValue,EnvironmentalComposite,RiverDistance,RoadDistance,RailwayDistance,SpaceValue,RiverQuality,PublicBuilding,EducationBuilding,IndustryBuilding,ResidentBuilding,PerHousehold,Aged_0_15,Aged_16_29,Aged_30_44,Aged_45_64,Aged_65__2,Aged_Working,Population,PopulationDensity,PresonsHectare,HousePrice,HouseSaleRate,EmploymentRate,UnemployRate,AccessToTraffic,Traffic,Transportation,ChildrenObesityRate,IncapacityRate,CrimeRate,DeliberateFires,StudentScore,StudentAbsence,ChildrenInLow,AceessToGreenSpace,WellBeing,LifeExpectancy,PM2_5_Conc,Attribut_1,Attribut_2,OtterRecordYear
4350,534199,191400,Northumberland Park,Haringey,188.802,0.267,0.54,0,0.01,0,0,0,0,1962.599976,0,50.4699502,2.3,19.78960762,12.90130189,20.62686025,13.77661146,4.985458843,43.94775726,116.0275973,65.8,67,137000,0.001,46.7,19.9,3.9200001,4.9,50,30.1,3.5,104,0.5,327,1.45,35,-0.4,7.7399998,79,15.19,1,11,0
4351,534385,191400,Northumberland Park,Haringey,188.802,0.258,0.54,0,0.04,0,0,0,0,0,0,0,2.5,17.84694864,14.23699766,16.38674375,17.44133617,6.16530953,69.31383577,141.3911715,94.4,104,252500,0.006,47.3,18.3,3.9200001,4.2,50,30.1,3.5,104,0.5,327,1.45,35,-0.4,7.7399998,79,15.19,1,11,0
4352,534571,191400,Northumberland Park,Haringey,188.802,0.364,0.46,0,0.02,0,0.28,0,904.1550293,0,0,0,2.5,17.58406296,13.74965276,20.37272493,15.14398374,5.22874119,15.71213749,87.79130307,23,23,164000,0.003,43.4,21.7,3.9200001,3.1,49.75,30.1,3.5,104,0.5,327,1.45,35,-0.4,7.7399998,79,15.19,1,11,0
4353,534757,191400,Northumberland Park,Haringey,188.802,0.304,0.62,0,0.02,0,0,0,0,0,0,0,2.5,17.58406296,13.74965276,20.37272493,15.14398374,5.22874119,15.71213749,87.79130307,23,23,164000,0.003,43.4,21.7,3.9200001,3.1,49.75,30.1,3.5,104,0.5,327,1.45,35,-0.4,7.7399998,79,15.19,1,11,0
4354,534944,191400,Northumberland Park,Haringey,188.802,0.448,0.62,0,0,0.36,0.42,0,0,0,1.73537004,0,2.5,17.58406296,13.74965276,20.37272493,15.14398374,5.22874119,15.71213749,87.79130307,23,23,164000,0.003,43.4,21.7,3.9200001,3.1,49.75,30.1,3.5,104,0.5,327,1.45,35,-0.4,7.7399998,79,15.19,1,11,0
4355,535130,191400,Northumberland Park,Haringey,188.802,0.237,0.54,0,0.11,0,0,0,0,0,3060.697748,0,2.5,17.58406296,13.74965276,20.37272493,15.14398374,5.22874119,15.71213749,87.79130307,23,23,164000,0.003,43.4,21.7,3.9200001,3.1,49.75,30.1,3.5,104,0.5,327,1.45,35,-0.4,7.7399998,79,15.19,1,11,0
4356,535316,191400,Northumberland Park,Haringey,188.802,0.644,0.38,0.35,0.02,0,0,0.36,3458.136978,0,0,0,2.5,17.58406296,13.74965276,20.37272493,15.14398374,5.22874119,15.71213749,87.79130307,23,23,164000,0.003,43.4,21.7,3.9200001,3.1,49.75,30.1,3.5,104,0.5,327,1.45,35,-0.4,7.7399998,79,15.19,1,11,0
4357,535502,191400,Northumberland Park,Haringey,188.802,1.6390001,0.38,0.73,0,0,1,0.73,0,0,0,0,2.5,17.58406296,13.74965276,20.37272493,15.14398374,5.22874119,15.71213749,87.79130307,23,23,164000,0.003,43.4,21.7,3.9200001,3.1,49.75,30.1,3.5,104,0.5,327,1.45,35,-0.4,7.7399998,79,15.19,1,11,0
4358,535688,191400,Higham Hill,Waltham Forest,322.124,1.737,0.46,1,0.01,0,0.97,0.45,0,0,0,0,2.5,8.659988751,6.771577107,10.03337904,7.458272251,2.575106787,15.71213749,51.21046142,23,23,164000,0.003,43.4,17.05,2.5999999,3.1,49.75,27.5,2.4,71,0.6,340,1.13,30,10.8999996,7.96,80,15.15,1,12,0
4359,535874,191400,Higham Hill,Waltham Forest,322.124,1.4299999,0.46,1,0,0,0.8,0,0,0,0,0,2.9,8.819296127,7.652540997,7.686857325,7.738331816,3.603214371,31.1884058,66.68864643,45.7,48,312500,0.005,49.2,11.65,2.5999999,2.7,35.7,27.5,2.4,71,0.6,340,1.13,30,10.8999996,7.96,80,15.15,1,12,0
4360,536060,191400,Higham Hill,Waltham Forest,322.124,1.39,0.38,1,0,0,0.8,0,0,0,0,0,2.9,9.774250967,7.609340117,7.352122986,7.90942677,2.850823199,13.52263126,49.0185953,21.9,21,280000,0.008,48.2,12.1,2.5999999,2.8,42.2,27.5,2.4,71,0.6,340,1.13,30,10.8999996,7.96,80,15.15,1,12,0
4361,536246,191400,Higham Hill,Waltham Forest,322.124,1.39,0.38,1,0,0,0.8,0,0,0,0,0,2.9,9.774250967,7.609340117,7.352122986,7.90942677,2.850823199,13.52263126,49.0185953,21.9,21,280000,0.008,48.2,12.1,2.5999999,2.8,42.2,27.5,2.4,71,0.6,340,1.13,30,10.8999996,7.96,80,15.15,1,12,0
4362,536433,191400,Higham Hill,Waltham Forest,322.124,1.39,0.38,1,0,0,0.8,0,0,0,0,0,2.9,9.774250967,7.609340117,7.352122986,7.90942677,2.850823199,13.52263126,49.0185953,21.9,21,280000,0.008,48.2,12.1,2.5999999,2.8,42.2,27.5,2.4,71,0.6,340,1.13,30,10.8999996,7.96,80,15.15,1,12,0
4363,536619,191400,Higham Hill,Waltham Forest,322.124,1.0930001,0.38,0.76,0.05,0,0.62,0,325.0516033,0,0,0,2.9,9.774250967,7.609340117,7.352122986,7.90942677,2.850823199,13.52263126,49.0185953,21.9,21,280000,0.008,48.2,12.1,2.5999999,2.8,42.2,27.5,2.4,71,0.6,340,1.13,30,10.8999996,7.96,80,15.15,1,12,0
4364,536805,191400,Higham Hill,Waltham Forest,322.124,0.606,0.38,0.02,0,0,0.8,0,227.1240044,0,0,0,2.9,9.774250967,7.609340117,7.352122986,7.90942677,2.850823199,13.52263126,49.0185953,21.9,21,280000,0.008,48.2,12.1,2.5999999,2.8,42.2,27.5,2.4,71,0.6,340,1.13,30,10.8999996,7.96,80,15.15,1,12,0
4365,536991,191400,Higham Hill,Waltham Forest,322.124,0.281,0.46,0.02,0.4,0,0.31,0,331.9029999,0,0,0,2.9,9.774250967,7.609340117,7.352122986,7.90942677,2.850823199,13.52263126,49.0185953,21.9,21,280000,0.008,48.2,12.1,2.5999999,2.8,42.2,27.5,2.4,71,0.6,340,1.13,30,10.8999996,7.96,80,15.15,1,12,0
4366,537177,191400,Valley,Waltham Forest,198.482,0.777,0.38,0.49,0,0,0.03,0.36,4393.109863,0,0,0,2.8,11.13109098,9.806711882,12.20320739,11.57255068,5.959705935,22.51865672,73.19192358,32.1,34,283000,0.007,56.4,8.15,2.4200001,3.1,42.05,20.5,2.4,142,0.9,343,1.37,23,-0.4,7.7199998,81,15.66,1,10,0
4367,537363,191400,Valley,Waltham Forest,198.482,1.3329999,0.38,0.66,0,0,0.78,0.45,0,0,0,0,2.8,11.13109098,9.806711882,12.20320739,11.57255068,5.959705935,22.51865672,73.19192358,32.1,34,283000,0.007,56.4,8.15,2.4200001,3.1,42.05,20.5,2.4,142,0.9,343,1.37,23,-0.4,7.7199998,81,15.66,1,10,0
4368,533362,191454,Northumberland Park,Haringey,188.802,0.193,0.38,0.06,0.15,0,0,0,1259.848999,0,0,0,2.5,18.34140287,14.68144039,21.29432714,14.34871653,3.410419581,58.61591696,130.6922235,82.2,84,167500,0.015,51.4,16.55,3.9200001,3.7,50,30.1,3.5,104,0.5,327,1.45,35,-0.4,7.7399998,79,15.19,1,11,0
4369,533548,191454,Northumberland Park,Haringey,188.802,0.617,0.54,0.21,0.02,0,0.19,0.18,1211.015991,1196.420044,0,0,2.5,18.34140287,14.68144039,21.29432714,14.34871653,3.410419581,58.61591696,130.6922235,82.2,84,167500,0.015,51.4,16.55,3.9200001,3.7,50,30.1,3.5,104,0.5,327,1.45,35,-0.4,7.7399998,79,15.19,1,11,0
4370,533734,191454,Northumberland Park,Haringey,188.802,0.841,0.54,0.37,0,0.25,0.01,0.64,2198.560059,0,0,0,2.3,19.78960762,12.90130189,20.62686025,13.77661146,4.985458843,43.94775726,116.0275973,65.8,67,137000,0.001,46.7,19.9,3.9200001,4.9,50,30.1,3.5,104,0.5,327,1.45,35,-0.4,7.7399998,79,15.19,1,11,0
4371,533920,191454,Northumberland Park,Haringey,188.802,1.052,0.69,0.51,0.07,0,0,0.64,3021.016355,0,0,0,2.3,19.78960762,12.90130189,20.62686025,13.77661146,4.985458843,43.94775726,116.0275973,65.8,67,137000,0.001,46.7,19.9,3.9200001,4.9,50,30.1,3.5,104,0.5,327,1.45,35,-0.4,7.7399998,79,15.19,1,11,0
4372,534106,191454,Northumberland Park,Haringey,188.802,0.296,0.54,0.04,0.02,0,0,0,1396.944031,0,0,1653.093506,2.3,19.78960762,12.90130189,20.62686025,13.77661146,4.985458843,43.94775726,116.0275973,65.8,67,137000,0.001,46.7,19.9,3.9200001,4.9,50,30.1,3.5,104,0.5,327,1.45,35,-0.4,7.7399998,79,15.19,1,11,0
4373,534292,191454,Northumberland Park,Haringey,188.802,0.433,0.54,0,0.04,0,0.35,0,0,0,0,0,2.5,17.84694864,14.23699766,16.38674375,17.44133617,6.16530953,69.31383577,141.3911715,94.4,104,252500,0.006,47.3,18.3,3.9200001,4.2,50,30.1,3.5,104,0.5,327,1.45,35,-0.4,7.7399998,79,15.19,1,11,0
4374,534478,191454,Northumberland Park,Haringey,188.802,0.224,0.46,0,0.02,0,0,0,0,0,0,0,2.5,17.84694864,14.23699766,16.38674375,17.44133617,6.16530953,69.31383577,141.3911715,94.4,104,252500,0.006,47.3,18.3,3.9200001,4.2,50,30.1,3.5,104,0.5,327,1.45,35,-0.4,7.7399998,79,15.19,1,11,0
4375,534664,191454,Northumberland Park,Haringey,188.802,0.313,0.46,0,0.04,0,0.19,0,0,0,0,0,2.5,17.58406296,13.74965276,20.37272493,15.14398374,5.22874119,15.71213749,87.79130307,23,23,164000,0.003,43.4,21.7,3.9200001,3.1,49.75,30.1,3.5,104,0.5,327,1.45,35,-0.4,7.7399998,79,15.19,1,11,0
4376,534850,191454,Northumberland Park,Haringey,188.802,0.45,0.62,0,0,0,0.28,0,0,0,0,0,2.5,17.58406296,13.74965276,20.37272493,15.14398374,5.22874119,15.71213749,87.79130307,23,23,164000,0.003,43.4,21.7,3.9200001,3.1,49.75,30.1,3.5,104,0.5,327,1.45,35,-0.4,7.7399998,79,15.19,1,11,0
4377,535037,191454,Northumberland Park,Haringey,188.802,0.303,0.54,0,0,0.36,0.21,0,0,0,4874.079956,0,2.5,17.58406296,13.74965276,20.37272493,15.14398374,5.22874119,15.71213749,87.79130307,23,23,164000,0.003,43.4,21.7,3.9200001,3.1,49.75,30.1,3.5,104,0.5,327,1.45,35,-0.4,7.7399998,79,15.19,1,11,0
4378,535223,191454,Northumberland Park,Haringey,188.802,0.282,0.54,0.06,0.12,0,0,0,3373.268967,0,25.43221027,0,2.5,17.58406296,13.74965276,20.37272493,15.14398374,5.22874119,15.71213749,87.79130307,23,23,164000,0.003,43.4,21.7,3.9200001,3.1,49.75,30.1,3.5,104,0.5,327,1.45,35,-0.4,7.7399998,79,15.19,1,11,0
4379,535409,191454,Northumberland Park,Haringey,188.802,1.311,0.38,0.82,0,0,0.11,0.82,1527.182629,0,0,0,2.5,17.58406296,13.74965276,20.37272493,15.14398374,5.22874119,15.71213749,87.79130307,23,23,164000,0.003,43.4,21.7,3.9200001,3.1,49.75,30.1,3.5,104,0.5,327,1.45,35,-0.4,7.7399998,79,15.19,1,11,0
4380,535595,191454,Upper Edmonton,Enfield,264.24,1.3609999,0.38,0.62,0,0,0.9,0.45,0,0,0,0,2.7,15.64828104,12.44686905,14.15796856,11.81210632,5.519675852,14.82222222,74.40712304,22.2,23,250000,0.01,51.5,11.75,3.22,2,13.15,28.5,2.3,119,1,327,2,29,-1.2,7.8000002,77,15.76,2,18,0
4381,535781,191454,Upper Edmonton,Enfield,264.24,1.67,0.46,1,0,0,0.83,0.45,0,0,0,0,2.7,15.64828104,12.44686905,14.15796856,11.81210632,5.519675852,14.82222222,74.40712304,22.2,23,250000,0.01,51.5,11.75,3.22,2,13.15,28.5,2.3,119,1,327,2,29,-1.2,7.8000002,77,15.76,2,18,0
4382,535967,191454,Higham Hill,Waltham Forest,322.124,1.39,0.38,1,0,0,0.8,0,0,0,0,0,2.9,9.774250967,7.609340117,7.352122986,7.90942677,2.850823199,13.52263126,49.0185953,21.9,21,280000,0.008,48.2,12.1,2.5999999,2.8,42.2,27.5,2.4,71,0.6,340,1.13,30,10.8999996,7.96,80,15.15,1,12,0
4383,536153,191454,Higham Hill,Waltham Forest,322.124,1.39,0.38,1,0,0,0.8,0,0,0,0,0,2.9,9.774250967,7.609340117,7.352122986,7.90942677,2.850823199,13.52263126,49.0185953,21.9,21,280000,0.008,48.2,12.1,2.5999999,2.8,42.2,27.5,2.4,71,0.6,340,1.13,30,10.8999996,7.96,80,15.15,1,12,0
4384,536339,191454,Higham Hill,Waltham Forest,322.124,1.355,0.31,1,0,0,0.8,0,0,0,0,0,2.9,9.774250967,7.609340117,7.352122986,7.90942677,2.850823199,13.52263126,49.0185953,21.9,21,280000,0.008,48.2,12.1,2.5999999,2.8,42.2,27.5,2.4,71,0.6,340,1.13,30,10.8999996,7.96,80,15.15,1,12,0
4385,536526,191454,Higham Hill,Waltham Forest,322.124,1.39,0.38,1,0,0,0.8,0,0,0,0,0,2.9,9.774250967,7.609340117,7.352122986,7.90942677,2.850823199,13.52263126,49.0185953,21.9,21,280000,0.008,48.2,12.1,2.5999999,2.8,42.2,27.5,2.4,71,0.6,340,1.13,30,10.8999996,7.96,80,15.15,1,12,0
4386,536712,191454,Higham Hill,Waltham Forest,322.124,0.842,0.38,0.19,0,0,1,0,0,0,0,0,2.9,9.774250967,7.609340117,7.352122986,7.90942677,2.850823199,13.52263126,49.0185953,21.9,21,280000,0.008,48.2,12.1,2.5999999,2.8,42.2,27.5,2.4,71,0.6,340,1.13,30,10.8999996,7.96,80,15.15,1,12,0
4387,536898,191454,Higham Hill,Waltham Forest,322.124,0.299,0.62,0.02,0.39,0,0.18,0,515.6069946,0,0,0,2.9,9.774250967,7.609340117,7.352122986,7.90942677,2.850823199,13.52263126,49.0185953,21.9,21,280000,0.008,48.2,12.1,2.5999999,2.8,42.2,27.5,2.4,71,0.6,340,1.13,30,10.8999996,7.96,80,15.15,1,12,0
4388,537084,191454,Valley,Waltham Forest,198.482,0.84,0.62,0.25,0,0,0.57,0.09,0,0,0,0,2.8,11.13109098,9.806711882,12.20320739,11.57255068,5.959705935,22.51865672,73.19192358,32.1,34,283000,0.007,56.4,8.15,2.4200001,3.1,42.05,20.5,2.4,142,0.9,343,1.37,23,-0.4,7.7199998,81,15.66,1,10,0
4389,537270,191454,Valley,Waltham Forest,198.482,1.5829999,0.38,0.96,0,0,0.7,0.55,129.5429993,0,0,0,2.8,11.13109098,9.806711882,12.20320739,11.57255068,5.959705935,22.51865672,73.19192358,32.1,34,283000,0.007,56.4,8.15,2.4200001,3.1,42.05,20.5,2.4,142,0.9,343,1.37,23,-0.4,7.7199998,81,15.66,1,10,0
4390,537456,191454,Valley,Waltham Forest,198.482,0.393,0.54,0.17,0.11,0,0.04,0,534.1630249,0,0,265.5495607,2.5,10.24025943,9.030046948,13.03305745,12.22624913,6.144155655,42.60403917,93.27780778,61.2,63,283000,0.02,62.7,8,2.4200001,3,38.5,20.5,2.4,142,0.9,343,1.37,23,-0.4,7.7199998,81,15.66,1,10,0
4391,533455,191508,Northumberland Park,Haringey,188.802,0.29,0.38,0.04,0.04,0,0.16,0,0,2284.23999,0,0,2.5,18.34140287,14.68144039,21.29432714,14.34871653,3.410419581,58.61591696,130.6922235,82.2,84,167500,0.015,51.4,16.55,3.9200001,3.7,50,30.1,3.5,104,0.5,327,1.45,35,-0.4,7.7399998,79,15.19,1,11,0
4392,533641,191508,Northumberland Park,Haringey,188.802,0.5,0.54,0.15,0,0.25,0.23,0.09,139.0240021,141.5249939,0,0,2.3,19.78960762,12.90130189,20.62686025,13.77661146,4.985458843,43.94775726,116.0275973,65.8,67,137000,0.001,46.7,19.9,3.9200001,4.9,50,30.1,3.5,104,0.5,327,1.45,35,-0.4,7.7399998,79,15.19,1,11,0
4393,533827,191508,Northumberland Park,Haringey,188.802,0.654,0.69,0.24,0.06,0,0,0.27,257.7869873,0,0,0,2.3,19.78960762,12.90130189,20.62686025,13.77661146,4.985458843,43.94775726,116.0275973,65.8,67,137000,0.001,46.7,19.9,3.9200001,4.9,50,30.1,3.5,104,0.5,327,1.45,35,-0.4,7.7399998,79,15.19,1,11,0
4394,534013,191508,Northumberland Park,Haringey,188.802,0.456,0.69,0.15,0.03,0,0,0,1857.049008,0,0,657.7106056,2.3,19.78960762,12.90130189,20.62686025,13.77661146,4.985458843,43.94775726,116.0275973,65.8,67,137000,0.001,46.7,19.9,3.9200001,4.9,50,30.1,3.5,104,0.5,327,1.45,35,-0.4,7.7399998,79,15.19,1,11,0
4395,534199,191508,Northumberland Park,Haringey,188.802,0.321,0.54,0,0.03,0,0.12,0,0,0,0,86.35490036,2.3,19.78960762,12.90130189,20.62686025,13.77661146,4.985458843,43.94775726,116.0275973,65.8,67,137000,0.001,46.7,19.9,3.9200001,4.9,50,30.1,3.5,104,0.5,327,1.45,35,-0.4,7.7399998,79,15.19,1,11,0
4396,534385,191508,Northumberland Park,Haringey,188.802,0.221,0.46,0,0.03,0,0,0,0,0,0,0,2.5,17.84694864,14.23699766,16.38674375,17.44133617,6.16530953,69.31383577,141.3911715,94.4,104,252500,0.006,47.3,18.3,3.9200001,4.2,50,30.1,3.5,104,0.5,327,1.45,35,-0.4,7.7399998,79,15.19,1,11,0
4397,534571,191508,Northumberland Park,Haringey,188.802,0.25,0.46,0,0,0,0.04,0,0,0,0,0,2.5,17.58406296,13.74965276,20.37272493,15.14398374,5.22874119,15.71213749,87.79130307,23,23,164000,0.003,43.4,21.7,3.9200001,3.1,49.75,30.1,3.5,104,0.5,327,1.45,35,-0.4,7.7399998,79,15.19,1,11,0
4398,534757,191508,Northumberland Park,Haringey,188.802,0.31,0.62,0,0,0,0,0,0,0,0,0,2.5,17.58406296,13.74965276,20.37272493,15.14398374,5.22874119,15.71213749,87.79130307,23,23,164000,0.003,43.4,21.7,3.9200001,3.1,49.75,30.1,3.5,104,0.5,327,1.45,35,-0.4,7.7399998,79,15.19,1,11,0
4399,534944,191508,Northumberland Park,Haringey,188.802,0.558,0.62,0,0,0.36,0.64,0,518.5150146,0,0,0,2.5,17.58406296,13.74965276,20.37272493,15.14398374,5.22874119,15.71213749,87.79130307,23,23,164000,0.003,43.4,21.7,3.9200001,3.1,49.75,30.1,3.5,104,0.5,327,1.45,35,-0.4,7.7399998,79,15.19,1,11,0
4400,535130,191508,Northumberland Park,Haringey,188.802,0.265,0.54,0,0.05,0,0.02,0,0,0,2974.257484,0,2.5,17.58406296,13.74965276,20.37272493,15.14398374,5.22874119,15.71213749,87.79130307,23,23,164000,0.003,43.4,21.7,3.9200001,3.1,49.75,30.1,3.5,104,0.5,327,1.45,35,-0.4,7.7399998,79,15.19,1,11,0
4401,535316,191508,Northumberland Park,Haringey,188.802,0.418,0.54,0.2,0.04,0,0,0,4557.710876,0,0,0,2.5,17.58406296,13.74965276,20.37272493,15.14398374,5.22874119,15.71213749,87.79130307,23,23,164000,0.003,43.4,21.7,3.9200001,3.1,49.75,30.1,3.5,104,0.5,327,1.45,35,-0.4,7.7399998,79,15.19,1,11,0
4402,535502,191508,Upper Edmonton,Enfield,264.24,1.579,0.38,0.91,0.03,0,0.52,0.82,0,0,0,0,2.7,15.64828104,12.44686905,14.15796856,11.81210632,5.519675852,14.82222222,74.40712304,22.2,23,250000,0.01,51.5,11.75,3.22,2,13.15,28.5,2.3,119,1,327,2,29,-1.2,7.8000002,77,15.76,2,18,0
4403,535688,191508,Upper Edmonton,Enfield,264.24,1.419,0.46,0.99,0.01,0,0.35,0.45,0,0,0,0,2.7,15.64828104,12.44686905,14.15796856,11.81210632,5.519675852,14.82222222,74.40712304,22.2,23,250000,0.01,51.5,11.75,3.22,2,13.15,28.5,2.3,119,1,327,2,29,-1.2,7.8000002,77,15.76,2,18,0
4404,535874,191508,Upper Edmonton,Enfield,264.24,1.655,0.46,1,0,0,0.8,0.45,0,0,0,0,2.7,15.64828104,12.44686905,14.15796856,11.81210632,5.519675852,14.82222222,74.40712304,22.2,23,250000,0.01,51.5,11.75,3.22,2,13.15,28.5,2.3,119,1,327,2,29,-1.2,7.8000002,77,15.76,2,18,0
4405,536060,191508,Higham Hill,Waltham Forest,322.124,1.39,0.38,1,0,0,0.8,0,0,0,0,0,2.9,9.774250967,7.609340117,7.352122986,7.90942677,2.850823199,13.52263126,49.0185953,21.9,21,280000,0.008,48.2,12.1,2.5999999,2.8,42.2,27.5,2.4,71,0.6,340,1.13,30,10.8999996,7.96,80,15.15,1,12,0
4406,536246,191508,Higham Hill,Waltham Forest,322.124,1.355,0.31,1,0,0,0.8,0,0,0,0,0,2.9,9.774250967,7.609340117,7.352122986,7.90942677,2.850823199,13.52263126,49.0185953,21.9,21,280000,0.008,48.2,12.1,2.5999999,2.8,42.2,27.5,2.4,71,0.6,340,1.13,30,10.8999996,7.96,80,15.15,1,12,0
4407,536433,191508,Higham Hill,Waltham Forest,322.124,1.355,0.31,1,0,0,0.8,0,0,0,0,0,2.9,9.774250967,7.609340117,7.352122986,7.90942677,2.850823199,13.52263126,49.0185953,21.9,21,280000,0.008,48.2,12.1,2.5999999,2.8,42.2,27.5,2.4,71,0.6,340,1.13,30,10.8999996,7.96,80,15.15,1,12,0
4408,536619,191508,Higham Hill,Waltham Forest,322.124,0.924,0.38,0.43,0.05,0,0.81,0,0,0,0,0,2.9,9.774250967,7.609340117,7.352122986,7.90942677,2.850823199,13.52263126,49.0185953,21.9,21,280000,0.008,48.2,12.1,2.5999999,2.8,42.2,27.5,2.4,71,0.6,340,1.13,30,10.8999996,7.96,80,15.15,1,12,0
4409,536805,191508,Higham Hill,Waltham Forest,322.124,0.451,0.62,0.07,0.4,0,0.41,0,0,0,0,0,2.9,9.774250967,7.609340117,7.352122986,7.90942677,2.850823199,13.52263126,49.0185953,21.9,21,280000,0.008,48.2,12.1,2.5999999,2.8,42.2,27.5,2.4,71,0.6,340,1.13,30,10.8999996,7.96,80,15.15,1,12,0
4410,536991,191508,Valley,Waltham Forest,198.482,0.701,0.62,0.22,0,0,0.43,0,687.7069702,0,0,0,2.8,11.13109098,9.806711882,12.20320739,11.57255068,5.959705935,22.51865672,73.19192358,32.1,34,283000,0.007,56.4,8.15,2.4200001,3.1,42.05,20.5,2.4,142,0.9,343,1.37,23,-0.4,7.7199998,81,15.66,1,10,0
4411,537177,191508,Valley,Waltham Forest,198.482,1.397,0.38,0.89,0,0,0.44,0.55,295.4570007,0,0,0,2.8,11.13109098,9.806711882,12.20320739,11.57255068,5.959705935,22.51865672,73.19192358,32.1,34,283000,0.007,56.4,8.15,2.4200001,3.1,42.05,20.5,2.4,142,0.9,343,1.37,23,-0.4,7.7199998,81,15.66,1,10,0
4412,537363,191508,Valley,Waltham Forest,198.482,0.894,0.38,0.33,0,0,0.7,0.18,0,0,0,0,2.8,11.13109098,9.806711882,12.20320739,11.57255068,5.959705935,22.51865672,73.19192358,32.1,34,283000,0.007,56.4,8.15,2.4200001,3.1,42.05,20.5,2.4,142,0.9,343,1.37,23,-0.4,7.7199998,81,15.66,1,10,0
4413,533362,191561,Northumberland Park,Haringey,188.802,0.145,0.38,0,0.15,0,0,0,0,0,0,0,2.5,18.34140287,14.68144039,21.29432714,14.34871653,3.410419581,58.61591696,130.6922235,82.2,84,167500,0.015,51.4,16.55,3.9200001,3.7,50,30.1,3.5,104,0.5,327,1.45,35,-0.4,7.7399998,79,15.19,1,11,0
4414,533548,191561,Northumberland Park,Haringey,188.802,0.361,0.54,0,0.03,0,0.2,0,0,2441.449951,0,0,2.8,19.91370209,14.81520323,18.36198505,14.44574679,4.544314206,89.14702869,161.22798,131.8,135,235000,0.004,50.7,16.4,3.9200001,4.1,50,30.1,3.5,104,0.5,327,1.45,35,-0.4,7.7399998,79,15.19,1,11,0
4415,533734,191561,Northumberland Park,Haringey,188.802,0.291,0.54,0.07,0,0.25,0.03,0,1382.426697,0,0,0,2.3,19.78960762,12.90130189,20.62686025,13.77661146,4.985458843,43.94775726,116.0275973,65.8,67,137000,0.001,46.7,19.9,3.9200001,4.9,50,30.1,3.5,104,0.5,327,1.45,35,-0.4,7.7399998,79,15.19,1,11,0
4416,533920,191561,Northumberland Park,Haringey,188.802,0.431,0.69,0.13,0.06,0,0,0,495.4940033,0,0,0,2.3,19.78960762,12.90130189,20.62686025,13.77661146,4.985458843,43.94775726,116.0275973,65.8,67,137000,0.001,46.7,19.9,3.9200001,4.9,50,30.1,3.5,104,0.5,327,1.45,35,-0.4,7.7399998,79,15.19,1,11,0
4417,534106,191561,Northumberland Park,Haringey,188.802,0.339,0.69,0,0.02,0,0,0,41.60779953,0,0,45.58421993,2.3,19.78960762,12.90130189,20.62686025,13.77661146,4.985458843,43.94775726,116.0275973,65.8,67,137000,0.001,46.7,19.9,3.9200001,4.9,50,30.1,3.5,104,0.5,327,1.45,35,-0.4,7.7399998,79,15.19,1,11,0
4418,534292,191561,Northumberland Park,Haringey,188.802,0.319,0.54,0,0.02,0,0.11,0,0,0,0,0,2.5,17.84694864,14.23699766,16.38674375,17.44133617,6.16530953,69.31383577,141.3911715,94.4,104,252500,0.006,47.3,18.3,3.9200001,4.2,50,30.1,3.5,104,0.5,327,1.45,35,-0.4,7.7399998,79,15.19,1,11,0
4419,534478,191561,Northumberland Park,Haringey,188.802,0.23,0.46,0,0,0,0,0,0,0,0,0,2.5,17.58406296,13.74965276,20.37272493,15.14398374,5.22874119,15.71213749,87.79130307,23,23,164000,0.003,43.4,21.7,3.9200001,3.1,49.75,30.1,3.5,104,0.5,327,1.45,35,-0.4,7.7399998,79,15.19,1,11,0
4420,534664,191561,Northumberland Park,Haringey,188.802,0.221,0.46,0,0.03,0,0,0,0,0,0,0,2.5,17.58406296,13.74965276,20.37272493,15.14398374,5.22874119,15.71213749,87.79130307,23,23,164000,0.003,43.4,21.7,3.9200001,3.1,49.75,30.1,3.5,104,0.5,327,1.45,35,-0.4,7.7399998,79,15.19,1,11,0
4421,534850,191561,Northumberland Park,Haringey,188.802,0.535,0.62,0,0,0,0.45,0,95.63670349,0,0,0,2.5,17.58406296,13.74965276,20.37272493,15.14398374,5.22874119,15.71213749,87.79130307,23,23,164000,0.003,43.4,21.7,3.9200001,3.1,49.75,30.1,3.5,104,0.5,327,1.45,35,-0.4,7.7399998,79,15.19,1,11,0
4422,535037,191561,Northumberland Park,Haringey,188.802,0.428,0.54,0,0,0.36,0.46,0,0,0,4656.540039,0,2.5,17.58406296,13.74965276,20.37272493,15.14398374,5.22874119,15.71213749,87.79130307,23,23,164000,0.003,43.4,21.7,3.9200001,3.1,49.75,30.1,3.5,104,0.5,327,1.45,35,-0.4,7.7399998,79,15.19,1,11,0
4423,535223,191561,Upper Edmonton,Enfield,264.24,0.227,0.54,0,0.16,0,0.01,0,719.9475784,0,0,0,2.7,15.64828104,12.44686905,14.15796856,11.81210632,5.519675852,14.82222222,74.40712304,22.2,23,250000,0.01,51.5,11.75,3.22,2,13.15,28.5,2.3,119,1,327,2,29,-1.2,7.8000002,77,15.76,2,18,0
